0,1.88149e-07
0.05,7.10196e-07
0.1,1.4493e-06
0.15,2.24268e-06
0.2,2.92135e-06
0.25,3.35113e-06
0.3,3.46525e-06
0.35,3.28026e-06
0.4,2.89186e-06
0.45,2.45157e-06
0.5,2.13026e-06
0.55,2.07759e-06
0.6,2.3872e-06
0.65,3.07608e-06
0.7,4.08299e-06
0.75,5.28584e-06
0.8,6.53365e-06
0.85,7.68494e-06
0.9,8.64316e-06
0.95,9.38068e-06
1,9.94571e-06
1.05,1.04511e-05
1.1,1.10479e-05
1.15,1.1891e-05
1.2,1.31052e-05
1.25,1.47593e-05
1.3,1.68554e-05
1.35,1.93351e-05
1.4,2.20997e-05
1.45,2.50401e-05
1.5,2.80686e-05
1.55,3.11449e-05
1.6,3.42896e-05
1.65,3.75834e-05
1.7,4.11529e-05
1.75,4.51458e-05
1.8,4.97037e-05
1.85,5.49378e-05
1.9,6.09143e-05
1.95,6.76518e-05
2,7.51312e-05
2.05,8.33154e-05
2.1,9.2173e-05
2.15,0.0001017
2.2,0.000111936
2.25,0.00012297
2.3,0.000134932
2.35,0.000147983
2.4,0.000162296
2.45,0.000178035
2.5,0.000195344
2.55,0.000214337
2.6,0.000235107
2.65,0.000257732
2.7,0.000282292
2.75,0.000308882
2.8,0.00033763
2.85,0.0003687
2.9,0.000402296
2.95,0.000438652
3,0.000478023
3.05,0.000520675
3.1,0.000566874
3.15,0.00061688
3.2,0.000670947
3.25,0.000729327
3.3,0.000792278
3.35,0.000860077
3.4,0.000933026
3.45,0.00101146
3.5,0.00109574
3.55,0.00118628
3.6,0.0012835
3.65,0.00138786
3.7,0.00149981
3.75,0.00161985
3.8,0.00174846
3.85,0.00188614
3.9,0.00203342
3.95,0.00219083
4,0.00235894
4.05,0.00253835
4.1,0.0027297
4.15,0.00293365
4.2,0.0031509
4.25,0.00338216
4.3,0.0036282
4.35,0.00388978
4.4,0.00416769
4.45,0.00446276
4.5,0.0047758
4.55,0.00510769
4.6,0.0054593
4.65,0.00583156
4.7,0.00622539
4.75,0.00664177
4.8,0.00708169
4.85,0.00754616
4.9,0.00803623
4.95,0.00855295
5,0.00909738
5.05,0.00967062
5.1,0.0102738
5.15,0.0109079
5.2,0.0115742
5.25,0.0122738
5.3,0.0130078
5.35,0.0137774
5.4,0.0145837
5.45,0.0154278
5.5,0.016311
5.55,0.0172344
5.6,0.018199
5.65,0.0192061
5.7,0.0202567
5.75,0.0213519
5.8,0.0224928
5.85,0.0236804
5.9,0.0249156
5.95,0.0261996
6,0.0275331
6.05,0.0289171
6.1,0.0303523
6.15,0.0318397
6.2,0.0333799
6.25,0.0349735
6.3,0.0366212
6.35,0.0383235
6.4,0.0400807
6.45,0.0418934
6.5,0.0437616
6.55,0.0456857
6.6,0.0476657
6.65,0.0497015
6.7,0.0517932
6.75,0.0539403
6.8,0.0561427
6.85,0.0583998
6.9,0.060711
6.95,0.0630757
7,0.0654929
7.05,0.0679618
7.1,0.0704813
7.15,0.07305
7.2,0.0756666
7.25,0.0783296
7.3,0.0810373
7.35,0.083788
7.4,0.0865796
7.45,0.08941
7.5,0.0922771
7.55,0.0951784
7.6,0.0981114
7.65,0.101073
7.7,0.104062
7.75,0.107073
7.8,0.110105
7.85,0.113154
7.9,0.116216
7.95,0.119288
8,0.122367
8.05,0.125449
8.1,0.12853
8.15,0.131606
8.2,0.134673
8.25,0.137727
8.3,0.140764
8.35,0.14378
8.4,0.14677
8.45,0.14973
8.5,0.152656
8.55,0.155543
8.6,0.158387
8.65,0.161183
8.7,0.163928
8.75,0.166615
8.8,0.169242
8.85,0.171803
8.9,0.174295
8.95,0.176712
9,0.179052
9.05,0.181309
9.1,0.18348
9.15,0.185561
9.2,0.187548
9.25,0.189437
9.3,0.191224
9.35,0.192907
9.4,0.194482
9.45,0.195946
9.5,0.197296
9.55,0.19853
9.6,0.199644
9.65,0.200637
9.7,0.201506
9.75,0.20225
9.8,0.202867
9.85,0.203355
9.9,0.203713
9.95,0.203941
10,0.204038
10.05,0.204003
10.1,0.203835
10.15,0.203536
10.2,0.203105
10.25,0.202544
10.3,0.201851
10.35,0.20103
10.4,0.200081
10.45,0.199005
10.5,0.197805
10.55,0.196482
10.6,0.195039
10.65,0.193479
10.7,0.191803
10.75,0.190015
10.8,0.188118
10.85,0.186114
10.9,0.184009
10.95,0.181805
11,0.179506
11.05,0.177116
11.1,0.17464
11.15,0.17208
11.2,0.169443
11.25,0.166731
11.3,0.163951
11.35,0.161106
11.4,0.1582
11.45,0.15524
11.5,0.152229
11.55,0.149173
11.6,0.146075
11.65,0.142942
11.7,0.139777
11.75,0.136586
11.8,0.133373
11.85,0.130143
11.9,0.126901
11.95,0.123651
12,0.120398
12.05,0.117146
12.1,0.113899
12.15,0.110662
12.2,0.107439
12.25,0.104233
12.3,0.101048
12.35,0.0978889
12.4,0.0947583
12.45,0.0916596
12.5,0.0885962
12.55,0.085571
12.6,0.0825871
12.65,0.079647
12.7,0.0767534
12.75,0.0739087
12.8,0.071115
12.85,0.0683743
12.9,0.0656887
12.95,0.0630596
13,0.0604887
13.05,0.0579773
13.1,0.0555266
13.15,0.0531375
13.2,0.0508109
13.25,0.0485476
13.3,0.0463479
13.35,0.0442124
13.4,0.0421412
13.45,0.0401345
13.5,0.0381921
13.55,0.0363139
13.6,0.0344997
13.65,0.032749
13.7,0.0310612
13.75,0.0294357
13.8,0.0278719
13.85,0.0263688
13.9,0.0249255
13.95,0.0235411
14,0.0222144
14.05,0.0209444
14.1,0.0197298
14.15,0.0185694
14.2,0.0174618
14.25,0.0164058
14.3,0.0153999
14.35,0.0144427
14.4,0.0135328
14.45,0.0126687
14.5,0.0118489
14.55,0.0110721
14.6,0.0103365
14.65,0.0096409
14.7,0.00898365
14.75,0.00836332
14.8,0.00777842
14.85,0.00722751
14.9,0.00670916
14.95,0.00622195
15,0.00576448
15.05,0.0053354
15.1,0.00493337
15.15,0.00455709
15.2,0.00420528
15.25,0.0038767
15.3,0.00357015
15.35,0.00328446
15.4,0.0030185
15.45,0.00277119
15.5,0.00254147
15.55,0.00232832
15.6,0.00213076
15.65,0.00194787
15.7,0.00177875
15.75,0.00162253
15.8,0.0014784
15.85,0.00134557
15.9,0.0012233
15.95,0.00111088
16,0.00100765
16.05,0.000912949
16.1,0.00082619
16.15,0.000746799
16.2,0.000674238
16.25,0.000608
16.3,0.000547609
16.35,0.000492616
16.4,0.000442602
16.45,0.000397172
16.5,0.000355959
16.55,0.000318619
16.6,0.000284833
16.65,0.0002543
16.7,0.000226745
16.75,0.00020191
16.8,0.000179555
16.85,0.000159462
16.9,0.000141424
16.95,0.000125255
17,0.000110781
17.05,9.78421e-05
17.1,8.6292e-05
17.15,7.59963e-05
17.2,6.6832e-05
17.25,5.86868e-05
17.3,5.14579e-05
17.35,4.50518e-05
17.4,3.93834e-05
17.45,3.43755e-05
17.5,2.99577e-05
17.55,2.60666e-05
17.6,2.26449e-05
17.65,1.96408e-05
17.7,1.70073e-05
17.75,1.47025e-05
17.8,1.2689e-05
17.85,1.09329e-05
17.9,9.40328e-06
17.95,8.07357e-06
18,6.92021e-06
18.05,5.921e-06
18.1,5.05625e-06
18.15,4.3101e-06
18.2,3.66806e-06
18.25,3.1153e-06
18.3,2.63986e-06
18.35,2.2335e-06
18.4,1.88695e-06
18.45,1.58968e-06
18.5,1.33567e-06
18.55,1.12179e-06
18.6,9.40807e-07
18.65,7.84963e-07
18.7,6.53375e-07
18.75,5.45576e-07
18.8,4.5403e-07
18.85,3.73675e-07
18.9,3.08239e-07
18.95,2.5721e-07
19,2.1162e-07
19.05,1.70222e-07
19.1,1.40181e-07
19.15,1.18236e-07
19.2,9.45628e-08
19.25,7.30992e-08
19.3,6.21017e-08
19.35,5.37142e-08
19.4,3.94482e-08
19.45,2.88709e-08
19.5,2.80664e-08
19.55,2.45297e-08
19.6,1.40623e-08
19.65,1.04713e-08
19.7,1.4571e-08
19.75,1.13205e-08
19.8,3.07831e-09
19.85,4.69091e-09
19.9,1.01556e-08
19.95,5.52607e-09
20,0
