0;-1;0
0;-0.714286;0.555227
0;-0.428571;0.816357
0;-0.142857;0.959777
0;0.142857;0.959266
0;0.428571;0.819372
0;0.714286;0.676155
0;1;1

1;-1;0
1;-0.714286;0.5192
1;-0.428571;0.797524
1;-0.142857;0.939839
1;0.142857;0.939749
1;0.428571;0.816574
1;0.714286;0.733027
1;1;1

2;-1;0
2;-0.714286;0.489693
2;-0.428571;0.777249
2;-0.142857;0.91991
2;0.142857;0.92223
2;0.428571;0.819283
2;0.714286;0.776298
2;1;1

3;-1;0
3;-0.714286;0.464931
3;-0.428571;0.756466
3;-0.142857;0.900173
3;0.142857;0.906917
3;0.428571;0.824752
3;0.714286;0.809637
3;1;1

4;-1;0
4;-0.714286;0.44369
4;-0.428571;0.735755
4;-0.142857;0.880858
4;0.142857;0.89366
4;0.428571;0.831342
4;0.714286;0.835615
4;1;1

5;-1;0
5;-0.714286;0.425116
5;-0.428571;0.715477
5;-0.142857;0.862167
5;0.142857;0.882168
5;0.428571;0.838091
5;0.714286;0.856056
5;1;1

6;-1;0
6;-0.714286;0.408608
6;-0.428571;0.695855
6;-0.142857;0.844244
6;0.142857;0.872123
6;0.428571;0.844461
6;0.714286;0.872269
6;1;1

7;-1;0
7;-0.714286;0.393742
7;-0.428571;0.677024
7;-0.142857;0.827174
7;0.142857;0.863228
7;0.428571;0.850166
7;0.714286;0.885208
7;1;1

8;-1;0
8;-0.714286;0.38021
8;-0.428571;0.659057
8;-0.142857;0.810997
8;0.142857;0.85523
8;0.428571;0.855079
8;0.714286;0.895579
8;1;1

9;-1;0
9;-0.714286;0.367793
9;-0.428571;0.64199
9;-0.142857;0.795712
9;0.142857;0.84792
9;0.428571;0.859163
9;0.714286;0.90391
9;1;1

10;-1;0
10;-0.714286;0.356328
10;-0.428571;0.625827
10;-0.142857;0.781296
10;0.142857;0.841136
10;0.428571;0.862437
10;0.714286;0.9106
10;1;1

11;-1;0
11;-0.714286;0.345691
11;-0.428571;0.610556
11;-0.142857;0.767711
11;0.142857;0.834751
11;0.428571;0.864945
11;0.714286;0.915959
11;1;1

12;-1;0
12;-0.714286;0.33579
12;-0.428571;0.596148
12;-0.142857;0.754907
12;0.142857;0.828669
12;0.428571;0.86675
12;0.714286;0.920226
12;1;1

13;-1;0
13;-0.714286;0.32655
13;-0.428571;0.58257
13;-0.142857;0.742832
13;0.142857;0.822819
13;0.428571;0.86792
13;0.714286;0.923591
13;1;1

14;-1;0
14;-0.714286;0.31791
14;-0.428571;0.569782
14;-0.142857;0.731431
14;0.142857;0.817149
14;0.428571;0.86852
14;0.714286;0.926205
14;1;1

15;-1;0
15;-0.714286;0.30982
15;-0.428571;0.557738
15;-0.142857;0.720654
15;0.142857;0.811621
15;0.428571;0.868616
15;0.714286;0.92819
15;1;1

16;-1;0
16;-0.714286;0.302237
16;-0.428571;0.546397
16;-0.142857;0.710451
16;0.142857;0.80621
16;0.428571;0.868269
16;0.714286;0.929646
16;1;1

17;-1;0
17;-0.714286;0.295123
17;-0.428571;0.535712
17;-0.142857;0.700776
17;0.142857;0.800896
17;0.428571;0.867535
17;0.714286;0.930656
17;1;1

18;-1;0
18;-0.714286;0.288442
18;-0.428571;0.525642
18;-0.142857;0.691587
18;0.142857;0.795669
18;0.428571;0.866464
18;0.714286;0.931287
18;1;1

19;-1;0
19;-0.714286;0.282165
19;-0.428571;0.516144
19;-0.142857;0.682845
19;0.142857;0.790521
19;0.428571;0.865101
19;0.714286;0.931597
19;1;1

20;-1;0
20;-0.714286;0.276262
20;-0.428571;0.50718
20;-0.142857;0.674516
20;0.142857;0.785446
20;0.428571;0.863489
20;0.714286;0.931633
20;1;1

21;-1;0
21;-0.714286;0.270708
21;-0.428571;0.498711
21;-0.142857;0.666569
21;0.142857;0.780444
21;0.428571;0.861664
21;0.714286;0.931437
21;1;1

22;-1;0
22;-0.714286;0.265476
22;-0.428571;0.490702
22;-0.142857;0.658975
22;0.142857;0.775514
22;0.428571;0.859658
22;0.714286;0.931043
22;1;1

23;-1;0
23;-0.714286;0.260546
23;-0.428571;0.483121
23;-0.142857;0.651709
23;0.142857;0.770655
23;0.428571;0.8575
23;0.714286;0.930481
23;1;1

24;-1;0
24;-0.714286;0.255894
24;-0.428571;0.475938
24;-0.142857;0.644748
24;0.142857;0.76587
24;0.428571;0.855215
24;0.714286;0.929777
24;1;1

25;-1;0
25;-0.714286;0.251503
25;-0.428571;0.469124
25;-0.142857;0.638071
25;0.142857;0.761159
25;0.428571;0.852827
25;0.714286;0.928953
25;1;1

26;-1;0
26;-0.714286;0.247352
26;-0.428571;0.462653
26;-0.142857;0.631661
26;0.142857;0.756525
26;0.428571;0.850356
26;0.714286;0.928028
26;1;1

27;-1;0
27;-0.714286;0.243426
27;-0.428571;0.456501
27;-0.142857;0.6255
27;0.142857;0.751969
27;0.428571;0.847818
27;0.714286;0.927019
27;1;1

28;-1;0
28;-0.714286;0.239708
28;-0.428571;0.450646
28;-0.142857;0.619573
28;0.142857;0.747492
28;0.428571;0.84523
28;0.714286;0.92594
28;1;1

29;-1;0
29;-0.714286;0.236184
29;-0.428571;0.445068
29;-0.142857;0.613866
29;0.142857;0.743096
29;0.428571;0.842606
29;0.714286;0.924804
29;1;1

30;-1;0
30;-0.714286;0.232839
30;-0.428571;0.439748
30;-0.142857;0.608367
30;0.142857;0.738781
30;0.428571;0.839956
30;0.714286;0.923622
30;1;1

31;-1;0
31;-0.714286;0.229663
31;-0.428571;0.434668
31;-0.142857;0.603065
31;0.142857;0.73455
31;0.428571;0.837293
31;0.714286;0.922403
31;1;1

32;-1;0
32;-0.714286;0.226642
32;-0.428571;0.429814
32;-0.142857;0.597948
32;0.142857;0.730402
32;0.428571;0.834625
32;0.714286;0.921156
32;1;1

33;-1;0
33;-0.714286;0.223767
33;-0.428571;0.425169
33;-0.142857;0.593009
33;0.142857;0.726339
33;0.428571;0.83196
33;0.714286;0.919888
33;1;1

34;-1;0
34;-0.714286;0.221027
34;-0.428571;0.420722
34;-0.142857;0.588236
34;0.142857;0.72236
34;0.428571;0.829305
34;0.714286;0.918605
34;1;1

35;-1;0
35;-0.714286;0.218414
35;-0.428571;0.41646
35;-0.142857;0.583624
35;0.142857;0.718466
35;0.428571;0.826666
35;0.714286;0.917313
35;1;1

36;-1;0
36;-0.714286;0.215919
36;-0.428571;0.412371
36;-0.142857;0.579164
36;0.142857;0.714656
36;0.428571;0.824049
36;0.714286;0.916018
36;1;1

37;-1;0
37;-0.714286;0.213534
37;-0.428571;0.408446
37;-0.142857;0.574848
37;0.142857;0.71093
37;0.428571;0.821458
37;0.714286;0.914722
37;1;1

38;-1;0
38;-0.714286;0.211253
38;-0.428571;0.404674
38;-0.142857;0.570672
38;0.142857;0.707288
38;0.428571;0.818897
38;0.714286;0.91343
38;1;1

39;-1;0
39;-0.714286;0.209069
39;-0.428571;0.401047
39;-0.142857;0.566629
39;0.142857;0.703729
39;0.428571;0.816369
39;0.714286;0.912145
39;1;1

40;-1;0
40;-0.714286;0.206975
40;-0.428571;0.397557
40;-0.142857;0.562712
40;0.142857;0.700253
40;0.428571;0.813878
40;0.714286;0.910869
40;1;1

41;-1;0
41;-0.714286;0.204967
41;-0.428571;0.394196
41;-0.142857;0.558918
41;0.142857;0.696859
41;0.428571;0.811424
41;0.714286;0.909606
41;1;1

42;-1;0
42;-0.714286;0.203039
42;-0.428571;0.390958
42;-0.142857;0.55524
42;0.142857;0.693545
42;0.428571;0.809011
42;0.714286;0.908356
42;1;1

43;-1;0
43;-0.714286;0.201187
43;-0.428571;0.387836
43;-0.142857;0.551676
43;0.142857;0.69031
43;0.428571;0.80664
43;0.714286;0.907122
43;1;1

44;-1;0
44;-0.714286;0.199406
44;-0.428571;0.384823
44;-0.142857;0.548219
44;0.142857;0.687155
44;0.428571;0.804312
44;0.714286;0.905906
44;1;1

45;-1;0
45;-0.714286;0.197692
45;-0.428571;0.381916
45;-0.142857;0.544866
45;0.142857;0.684076
45;0.428571;0.802029
45;0.714286;0.904707
45;1;1

46;-1;0
46;-0.714286;0.196042
46;-0.428571;0.379108
46;-0.142857;0.541614
46;0.142857;0.681074
46;0.428571;0.79979
46;0.714286;0.903528
46;1;1

47;-1;0
47;-0.714286;0.194453
47;-0.428571;0.376395
47;-0.142857;0.538459
47;0.142857;0.678146
47;0.428571;0.797596
47;0.714286;0.902369
47;1;1

48;-1;0
48;-0.714286;0.19292
48;-0.428571;0.373772
48;-0.142857;0.535396
48;0.142857;0.675292
48;0.428571;0.795449
48;0.714286;0.901231
48;1;1

49;-1;0
49;-0.714286;0.191442
49;-0.428571;0.371235
49;-0.142857;0.532424
49;0.142857;0.67251
49;0.428571;0.793347
49;0.714286;0.900115
49;1;1

50;-1;0
50;-0.714286;0.190015
50;-0.428571;0.368781
50;-0.142857;0.529538
50;0.142857;0.669798
50;0.428571;0.791291
50;0.714286;0.89902
50;1;1

51;-1;0
51;-0.714286;0.188637
51;-0.428571;0.366406
51;-0.142857;0.526736
51;0.142857;0.667156
51;0.428571;0.789282
51;0.714286;0.897947
51;1;1

52;-1;0
52;-0.714286;0.187306
52;-0.428571;0.364107
52;-0.142857;0.524016
52;0.142857;0.664582
52;0.428571;0.787317
52;0.714286;0.896896
52;1;1

53;-1;0
53;-0.714286;0.186019
53;-0.428571;0.36188
53;-0.142857;0.521373
53;0.142857;0.662074
53;0.428571;0.785398
53;0.714286;0.895868
53;1;1

54;-1;0
54;-0.714286;0.184775
54;-0.428571;0.359723
54;-0.142857;0.518807
54;0.142857;0.659631
54;0.428571;0.783524
54;0.714286;0.894862
54;1;1

55;-1;0
55;-0.714286;0.183571
55;-0.428571;0.357632
55;-0.142857;0.516314
55;0.142857;0.657252
55;0.428571;0.781695
55;0.714286;0.893879
55;1;1

56;-1;0
56;-0.714286;0.182406
56;-0.428571;0.355605
56;-0.142857;0.513892
56;0.142857;0.654934
56;0.428571;0.779909
56;0.714286;0.892917
56;1;1

57;-1;0
57;-0.714286;0.181278
57;-0.428571;0.35364
57;-0.142857;0.511539
57;0.142857;0.652678
57;0.428571;0.778167
57;0.714286;0.891978
57;1;1

58;-1;0
58;-0.714286;0.180186
58;-0.428571;0.351735
58;-0.142857;0.509252
58;0.142857;0.650481
58;0.428571;0.776467
58;0.714286;0.891061
58;1;1

59;-1;0
59;-0.714286;0.179128
59;-0.428571;0.349886
59;-0.142857;0.50703
59;0.142857;0.648341
59;0.428571;0.774809
59;0.714286;0.890165
59;1;1

60;-1;0
60;-0.714286;0.178103
60;-0.428571;0.348093
60;-0.142857;0.504871
60;0.142857;0.646259
60;0.428571;0.773193
60;0.714286;0.889291
60;1;1

61;-1;0
61;-0.714286;0.177109
61;-0.428571;0.346353
61;-0.142857;0.502773
61;0.142857;0.644231
61;0.428571;0.771617
61;0.714286;0.888437
61;1;1

62;-1;0
62;-0.714286;0.176145
62;-0.428571;0.344664
62;-0.142857;0.500733
62;0.142857;0.642257
62;0.428571;0.770081
62;0.714286;0.887605
62;1;1

63;-1;0
63;-0.714286;0.175211
63;-0.428571;0.343024
63;-0.142857;0.49875
63;0.142857;0.640336
63;0.428571;0.768584
63;0.714286;0.886793
63;1;1

64;-1;0
64;-0.714286;0.174305
64;-0.428571;0.341433
64;-0.142857;0.496823
64;0.142857;0.638466
64;0.428571;0.767125
64;0.714286;0.886002
64;1;1

65;-1;0
65;-0.714286;0.173426
65;-0.428571;0.339887
65;-0.142857;0.49495
65;0.142857;0.636646
65;0.428571;0.765704
65;0.714286;0.88523
65;1;1

66;-1;0
66;-0.714286;0.172573
66;-0.428571;0.338386
66;-0.142857;0.493129
66;0.142857;0.634875
66;0.428571;0.764319
66;0.714286;0.884478
66;1;1

67;-1;0
67;-0.714286;0.171745
67;-0.428571;0.336929
67;-0.142857;0.491358
67;0.142857;0.633151
67;0.428571;0.762971
67;0.714286;0.883745
67;1;1

68;-1;0
68;-0.714286;0.170941
68;-0.428571;0.335513
68;-0.142857;0.489637
68;0.142857;0.631473
68;0.428571;0.761657
68;0.714286;0.88303
68;1;1

69;-1;0
69;-0.714286;0.170161
69;-0.428571;0.334137
69;-0.142857;0.487963
69;0.142857;0.629841
69;0.428571;0.760378
69;0.714286;0.882334
69;1;1

70;-1;0
70;-0.714286;0.169403
70;-0.428571;0.332801
70;-0.142857;0.486336
70;0.142857;0.628252
70;0.428571;0.759132
70;0.714286;0.881656
70;1;1

71;-1;0
71;-0.714286;0.168667
71;-0.428571;0.331503
71;-0.142857;0.484753
71;0.142857;0.626706
71;0.428571;0.757919
71;0.714286;0.880995
71;1;1

72;-1;0
72;-0.714286;0.167953
72;-0.428571;0.330241
72;-0.142857;0.483215
72;0.142857;0.625202
72;0.428571;0.756738
72;0.714286;0.880352
72;1;1

73;-1;0
73;-0.714286;0.167259
73;-0.428571;0.329015
73;-0.142857;0.481719
73;0.142857;0.623739
73;0.428571;0.755588
73;0.714286;0.879725
73;1;1

74;-1;0
74;-0.714286;0.166585
74;-0.428571;0.327824
74;-0.142857;0.480264
74;0.142857;0.622315
74;0.428571;0.754469
74;0.714286;0.879115
74;1;1

75;-1;0
75;-0.714286;0.16593
75;-0.428571;0.326666
75;-0.142857;0.478849
75;0.142857;0.620929
75;0.428571;0.75338
75;0.714286;0.878521
75;1;1

76;-1;0
76;-0.714286;0.165294
76;-0.428571;0.32554
76;-0.142857;0.477474
76;0.142857;0.619581
76;0.428571;0.752319
76;0.714286;0.877942
76;1;1

77;-1;0
77;-0.714286;0.164675
77;-0.428571;0.324446
77;-0.142857;0.476136
77;0.142857;0.618269
77;0.428571;0.751287
77;0.714286;0.877379
77;1;1

78;-1;0
78;-0.714286;0.164075
78;-0.428571;0.323382
78;-0.142857;0.474835
78;0.142857;0.616993
78;0.428571;0.750282
78;0.714286;0.876831
78;1;1

79;-1;0
79;-0.714286;0.163491
79;-0.428571;0.322349
79;-0.142857;0.47357
79;0.142857;0.615752
79;0.428571;0.749304
79;0.714286;0.876297
79;1;1

80;-1;0
80;-0.714286;0.162923
80;-0.428571;0.321344
80;-0.142857;0.472339
80;0.142857;0.614544
80;0.428571;0.748353
80;0.714286;0.875777
80;1;1

81;-1;0
81;-0.714286;0.162372
81;-0.428571;0.320367
81;-0.142857;0.471143
81;0.142857;0.613369
81;0.428571;0.747427
81;0.714286;0.875272
81;1;1

82;-1;0
82;-0.714286;0.161835
82;-0.428571;0.319417
82;-0.142857;0.469979
82;0.142857;0.612226
82;0.428571;0.746526
82;0.714286;0.87478
82;1;1

83;-1;0
83;-0.714286;0.161314
83;-0.428571;0.318493
83;-0.142857;0.468847
83;0.142857;0.611114
83;0.428571;0.745649
83;0.714286;0.874301
83;1;1

84;-1;0
84;-0.714286;0.160808
84;-0.428571;0.317595
84;-0.142857;0.467746
84;0.142857;0.610032
84;0.428571;0.744796
84;0.714286;0.873834
84;1;1

85;-1;0
85;-0.714286;0.160315
85;-0.428571;0.316722
85;-0.142857;0.466676
85;0.142857;0.608979
85;0.428571;0.743965
85;0.714286;0.873381
85;1;1

86;-1;0
86;-0.714286;0.159836
86;-0.428571;0.315873
86;-0.142857;0.465635
86;0.142857;0.607955
86;0.428571;0.743157
86;0.714286;0.872939
86;1;1

87;-1;0
87;-0.714286;0.159371
87;-0.428571;0.315047
87;-0.142857;0.464622
87;0.142857;0.606959
87;0.428571;0.742371
87;0.714286;0.87251
87;1;1

88;-1;0
88;-0.714286;0.158918
88;-0.428571;0.314244
88;-0.142857;0.463637
88;0.142857;0.60599
88;0.428571;0.741607
88;0.714286;0.872092
88;1;1

89;-1;0
89;-0.714286;0.158478
89;-0.428571;0.313463
89;-0.142857;0.462679
89;0.142857;0.605048
89;0.428571;0.740863
89;0.714286;0.871685
89;1;1

90;-1;0
90;-0.714286;0.15805
90;-0.428571;0.312704
90;-0.142857;0.461747
90;0.142857;0.604131
90;0.428571;0.740139
90;0.714286;0.871289
90;1;1

91;-1;0
91;-0.714286;0.157634
91;-0.428571;0.311966
91;-0.142857;0.460841
91;0.142857;0.603239
91;0.428571;0.739434
91;0.714286;0.870904
91;1;1

92;-1;0
92;-0.714286;0.15723
92;-0.428571;0.311248
92;-0.142857;0.45996
92;0.142857;0.602371
92;0.428571;0.738749
92;0.714286;0.870529
92;1;1

93;-1;0
93;-0.714286;0.156836
93;-0.428571;0.31055
93;-0.142857;0.459102
93;0.142857;0.601527
93;0.428571;0.738082
93;0.714286;0.870165
93;1;1

94;-1;0
94;-0.714286;0.156454
94;-0.428571;0.309871
94;-0.142857;0.458268
94;0.142857;0.600706
94;0.428571;0.737434
94;0.714286;0.86981
94;1;1

95;-1;0
95;-0.714286;0.156082
95;-0.428571;0.30921
95;-0.142857;0.457457
95;0.142857;0.599907
95;0.428571;0.736803
95;0.714286;0.869465
95;1;1

96;-1;0
96;-0.714286;0.15572
96;-0.428571;0.308568
96;-0.142857;0.456668
96;0.142857;0.59913
96;0.428571;0.736189
96;0.714286;0.869129
96;1;1

97;-1;0
97;-0.714286;0.155368
97;-0.428571;0.307943
97;-0.142857;0.455901
97;0.142857;0.598374
97;0.428571;0.735592
97;0.714286;0.868803
97;1;1

98;-1;0
98;-0.714286;0.155026
98;-0.428571;0.307336
98;-0.142857;0.455155
98;0.142857;0.597639
98;0.428571;0.735011
98;0.714286;0.868485
98;1;1

